source_id,target_id,edge_type,weight,timestamp
SRV-0547,CUST-00633,merchant_customer,0.547,2024-04-23
SRV-0547,CUST-00634,merchant_customer,0.926,2024-01-10
SRV-0547,CUST-00635,merchant_customer,0.208,2024-11-26
SRV-0547,CUST-00636,merchant_customer,0.423,2024-12-21
SRV-0547,CUST-00637,merchant_customer,0.284,2024-04-25
SRV-0547,SUP-038,merchant_supplier,0.721,2024-12-10
SRV-0547,AGR-0564,peer_to_peer,0.096,2024-05-03
SRV-0547,FTD-0063,peer_to_peer,0.096,2024-01-12
SRV-0547,BANK-UNION,merchant_bank,1.0,2024-01-01
SRV-0547,TXL-0415,upi_link,0.451,2024-01-04
SRV-0547,LENDER-MUDRA-001,loan_link,0.0485,2024-01-01
AUT-0548,CUST-02242,merchant_customer,0.924,2024-01-27
AUT-0548,CUST-02243,merchant_customer,0.697,2024-11-12
AUT-0548,CUST-02244,merchant_customer,0.889,2024-12-20
AUT-0548,CUST-02245,merchant_customer,0.907,2024-05-19
AUT-0548,CUST-02246,merchant_customer,0.302,2024-03-02
AUT-0548,CUST-02247,merchant_customer,0.301,2024-06-08
AUT-0548,CUST-02248,merchant_customer,0.743,2024-02-15
AUT-0548,CUST-02249,merchant_customer,0.673,2024-07-09
AUT-0548,CUST-02250,merchant_customer,0.385,2024-06-27
AUT-0548,CUST-02251,merchant_customer,0.568,2024-04-13
AUT-0548,CUST-02252,merchant_customer,0.206,2024-10-02
AUT-0548,CUST-02253,merchant_customer,0.331,2024-10-24
AUT-0548,CUST-02254,merchant_customer,0.975,2024-09-19
AUT-0548,CUST-02255,merchant_customer,0.393,2024-01-25
AUT-0548,CUST-02256,merchant_customer,0.808,2024-08-30
AUT-0548,CUST-02257,merchant_customer,0.108,2024-07-15
AUT-0548,CUST-02258,merchant_customer,0.211,2024-01-17
AUT-0548,CUST-02259,merchant_customer,0.852,2024-12-25
AUT-0548,CUST-02260,merchant_customer,0.654,2024-12-02
AUT-0548,CUST-02261,merchant_customer,0.876,2024-06-23
AUT-0548,SUP-036,merchant_supplier,0.886,2024-11-23
AUT-0548,SUP-037,merchant_supplier,0.846,2024-06-13
AUT-0548,SUP-038,merchant_supplier,0.978,2024-12-21
AUT-0548,AUT-0508,peer_to_peer,0.463,2024-12-05
AUT-0548,AGR-0394,peer_to_peer,0.463,2024-11-09
AUT-0548,BANK-CANARA,merchant_bank,1.0,2024-01-01
AUT-0548,LENDER-MUDRA-001,loan_link,0.0115,2024-01-01
GEN-0549,CUST-00504,merchant_customer,0.405,2024-01-09
GEN-0549,CUST-00505,merchant_customer,0.703,2024-02-27
GEN-0549,CUST-00506,merchant_customer,0.938,2024-07-29
GEN-0549,CUST-00507,merchant_customer,0.55,2024-08-03
GEN-0549,CUST-00508,merchant_customer,0.234,2024-01-31
GEN-0549,CUST-00509,merchant_customer,0.151,2024-09-02
GEN-0549,CUST-00510,merchant_customer,0.388,2024-12-27
GEN-0549,CUST-00511,merchant_customer,0.59,2024-05-08
GEN-0549,CUST-00512,merchant_customer,0.968,2024-11-25
GEN-0549,CUST-00513,merchant_customer,0.589,2024-12-15
GEN-0549,CUST-00514,merchant_customer,0.241,2024-08-07
GEN-0549,CUST-00515,merchant_customer,0.728,2024-04-10
GEN-0549,CUST-00516,merchant_customer,0.375,2024-05-29
GEN-0549,CUST-00517,merchant_customer,0.329,2024-10-18
GEN-0549,CUST-00518,merchant_customer,0.755,2024-05-26
GEN-0549,CUST-00519,merchant_customer,0.625,2024-07-12
GEN-0549,CUST-00520,merchant_customer,0.76,2024-12-10
GEN-0549,CUST-00521,merchant_customer,0.632,2024-04-16
GEN-0549,CUST-00522,merchant_customer,0.368,2024-01-27
GEN-0549,CUST-00523,merchant_customer,0.648,2024-06-07
GEN-0549,SUP-026,merchant_supplier,0.459,2024-03-31
GEN-0549,GEN-0139,peer_to_peer,0.324,2024-12-09
GEN-0549,BANK-IDB,merchant_bank,1.0,2024-01-01
GEN-0549,MTE-0080,upi_link,0.209,2024-12-03
GEN-0549,LENDER-MUDRA-001,loan_link,0.0205,2024-01-01
MTE-0550,CUST-02243,merchant_customer,0.708,2024-07-16
MTE-0550,CUST-02244,merchant_customer,0.873,2024-11-16
MTE-0550,CUST-02245,merchant_customer,0.508,2024-06-18
MTE-0550,CUST-02246,merchant_customer,0.272,2024-03-18
MTE-0550,CUST-02247,merchant_customer,0.507,2024-11-01
MTE-0550,CUST-02248,merchant_customer,0.251,2024-07-11
MTE-0550,CUST-02249,merchant_customer,0.582,2024-05-16
MTE-0550,CUST-02250,merchant_customer,0.69,2024-01-29
MTE-0550,CUST-02251,merchant_customer,0.222,2024-07-06
MTE-0550,CUST-02252,merchant_customer,0.225,2024-08-21
MTE-0550,CUST-02253,merchant_customer,0.514,2024-09-27
MTE-0550,CUST-02254,merchant_customer,0.863,2024-10-24
MTE-0550,CUST-02255,merchant_customer,0.602,2024-09-14
MTE-0550,CUST-02256,merchant_customer,0.736,2024-12-25
MTE-0550,CUST-02257,merchant_customer,0.997,2024-07-08
MTE-0550,CUST-02258,merchant_customer,0.783,2024-12-10
MTE-0550,CUST-02259,merchant_customer,0.74,2024-04-02
MTE-0550,CUST-02260,merchant_customer,0.257,2024-01-05
MTE-0550,CUST-02261,merchant_customer,0.649,2024-11-19
MTE-0550,CUST-02262,merchant_customer,0.733,2024-10-26
MTE-0550,SUP-009,merchant_supplier,0.988,2024-04-20
MTE-0550,SUP-010,merchant_supplier,0.689,2024-02-17
MTE-0550,SUP-011,merchant_supplier,0.837,2024-05-07
MTE-0550,SUP-012,merchant_supplier,0.441,2024-02-15
MTE-0550,MTE-0570,peer_to_peer,0.302,2024-05-06
MTE-0550,AUT-0428,peer_to_peer,0.302,2024-10-05
MTE-0550,BANK-SBI,merchant_bank,1.0,2024-01-01
MTE-0550,GEN-0409,upi_link,0.21,2024-05-23
MTE-0550,LENDER-MUDRA-001,loan_link,0.035,2024-01-01
KSK-0551,CUST-02687,merchant_customer,0.968,2024-03-31
KSK-0551,CUST-02688,merchant_customer,0.164,2024-05-04
KSK-0551,CUST-02689,merchant_customer,0.747,2024-04-06
KSK-0551,SUP-038,merchant_supplier,0.311,2024-07-12
KSK-0551,KSK-0461,peer_to_peer,0.33,2024-01-22
KSK-0551,AGR-0524,peer_to_peer,0.33,2024-09-04
KSK-0551,MED-0286,peer_to_peer,0.33,2024-05-17
KSK-0551,BANK-HDFC,merchant_bank,0.973,2024-01-01
KSK-0551,AGR-0174,upi_link,0.228,2024-08-11
KSK-0551,LENDER-MUDRA-001,loan_link,0.0285,2024-01-01
SGS-0552,CUST-00000,merchant_customer,0.86,2024-08-13
SGS-0552,CUST-00001,merchant_customer,0.209,2024-07-20
SGS-0552,CUST-00002,merchant_customer,0.693,2024-01-26
SGS-0552,CUST-00003,merchant_customer,0.933,2024-09-08
SGS-0552,CUST-00004,merchant_customer,0.525,2024-12-08
SGS-0552,CUST-00005,merchant_customer,0.763,2024-11-18
SGS-0552,CUST-00006,merchant_customer,0.339,2024-12-22
SGS-0552,CUST-00007,merchant_customer,0.912,2024-08-04
SGS-0552,CUST-00008,merchant_customer,0.273,2024-10-08
SGS-0552,SUP-013,merchant_supplier,0.502,2024-12-02
SGS-0552,AGR-0254,peer_to_peer,0.151,2024-07-01
SGS-0552,BANK-ICICI,merchant_bank,0.914,2024-01-01
SGS-0552,LENDER-MUDRA-001,loan_link,0.041,2024-01-01
FTD-0553,CUST-00265,merchant_customer,0.14,2024-09-21
FTD-0553,CUST-00266,merchant_customer,0.303,2024-12-25
FTD-0553,CUST-00267,merchant_customer,0.257,2024-01-12
FTD-0553,CUST-00268,merchant_customer,0.303,2024-03-29
FTD-0553,CUST-00269,merchant_customer,0.74,2024-03-14
FTD-0553,SUP-005,merchant_supplier,0.462,2024-12-05
FTD-0553,TXL-0185,peer_to_peer,0.15,2024-05-22
FTD-0553,SRV-0087,peer_to_peer,0.15,2024-01-12
FTD-0553,BANK-PNB,merchant_bank,1.0,2024-01-01
FTD-0553,FTD-0523,upi_link,0.543,2024-05-13
FTD-0553,LENDER-MUDRA-001,loan_link,0.0185,2024-01-01
AGR-0554,CUST-02294,merchant_customer,0.187,2024-09-24
AGR-0554,CUST-02295,merchant_customer,0.623,2024-12-18
AGR-0554,CUST-02296,merchant_customer,0.113,2024-11-16
AGR-0554,CUST-02297,merchant_customer,0.433,2024-03-05
AGR-0554,CUST-02298,merchant_customer,0.981,2024-12-15
AGR-0554,CUST-02299,merchant_customer,0.301,2024-12-14
AGR-0554,CUST-02300,merchant_customer,0.783,2024-04-18
AGR-0554,CUST-02301,merchant_customer,0.178,2024-08-24
AGR-0554,CUST-02302,merchant_customer,0.712,2024-09-29
AGR-0554,CUST-02303,merchant_customer,0.634,2024-04-18
AGR-0554,CUST-02304,merchant_customer,0.481,2024-07-20
AGR-0554,CUST-02305,merchant_customer,0.971,2024-08-18
AGR-0554,CUST-02306,merchant_customer,0.301,2024-10-01
AGR-0554,CUST-02307,merchant_customer,0.104,2024-04-16
AGR-0554,CUST-02308,merchant_customer,0.844,2024-08-05
AGR-0554,CUST-02309,merchant_customer,0.992,2024-09-28
AGR-0554,CUST-02310,merchant_customer,0.513,2024-06-23
AGR-0554,CUST-02311,merchant_customer,0.812,2024-08-31
AGR-0554,CUST-02312,merchant_customer,0.393,2024-06-01
AGR-0554,CUST-02313,merchant_customer,0.776,2024-01-14
AGR-0554,SUP-043,merchant_supplier,0.815,2024-01-25
AGR-0554,FTD-0333,peer_to_peer,0.238,2024-06-07
AGR-0554,AUT-0518,peer_to_peer,0.238,2024-12-04
AGR-0554,BANK-AXIS,merchant_bank,1.0,2024-01-01
AGR-0554,GEN-0319,upi_link,0.465,2024-08-24
AGR-0554,LENDER-MUDRA-001,loan_link,0.0415,2024-01-01
TXL-0555,CUST-01314,merchant_customer,0.929,2024-04-16
TXL-0555,CUST-01315,merchant_customer,0.353,2024-01-01
TXL-0555,CUST-01316,merchant_customer,0.34,2024-02-28
TXL-0555,CUST-01317,merchant_customer,0.44,2024-09-25
TXL-0555,CUST-01318,merchant_customer,0.455,2024-03-30
TXL-0555,CUST-01319,merchant_customer,0.448,2024-09-21
TXL-0555,CUST-01320,merchant_customer,0.767,2024-09-04
TXL-0555,CUST-01321,merchant_customer,0.665,2024-07-04
TXL-0555,CUST-01322,merchant_customer,0.732,2024-08-20
TXL-0555,CUST-01323,merchant_customer,0.225,2024-12-09
TXL-0555,CUST-01324,merchant_customer,0.105,2024-07-29
TXL-0555,CUST-01325,merchant_customer,0.999,2024-11-26
TXL-0555,CUST-01326,merchant_customer,0.965,2024-10-08
TXL-0555,CUST-01327,merchant_customer,0.744,2024-02-01
TXL-0555,CUST-01328,merchant_customer,0.179,2024-02-04
TXL-0555,CUST-01329,merchant_customer,0.585,2024-12-30
TXL-0555,CUST-01330,merchant_customer,0.164,2024-01-10
TXL-0555,CUST-01331,merchant_customer,0.36,2024-06-01
TXL-0555,CUST-01332,merchant_customer,0.323,2024-03-23
TXL-0555,CUST-01333,merchant_customer,0.138,2024-02-26
TXL-0555,SUP-022,merchant_supplier,0.37,2024-01-28
TXL-0555,MED-0226,peer_to_peer,0.312,2024-01-10
TXL-0555,GEN-0339,peer_to_peer,0.312,2024-04-30
TXL-0555,SGS-0582,peer_to_peer,0.312,2024-07-16
TXL-0555,BANK-BOB,merchant_bank,1.0,2024-01-01
TXL-0555,KSK-0281,upi_link,0.264,2024-12-05
TXL-0555,LENDER-MUDRA-001,loan_link,0.0345,2024-01-01
MED-0556,CUST-01444,merchant_customer,0.222,2024-07-24
MED-0556,CUST-01445,merchant_customer,0.632,2024-08-15
MED-0556,CUST-01446,merchant_customer,0.446,2024-05-15
MED-0556,CUST-01447,merchant_customer,0.128,2024-03-30
MED-0556,CUST-01448,merchant_customer,0.91,2024-03-13
MED-0556,CUST-01449,merchant_customer,0.354,2024-08-01
MED-0556,CUST-01450,merchant_customer,0.763,2024-09-17
MED-0556,CUST-01451,merchant_customer,0.449,2024-08-17
MED-0556,CUST-01452,merchant_customer,0.769,2024-04-28
MED-0556,CUST-01453,merchant_customer,0.293,2024-08-27
MED-0556,CUST-01454,merchant_customer,0.579,2024-02-09
MED-0556,CUST-01455,merchant_customer,0.698,2024-11-08
MED-0556,CUST-01456,merchant_customer,0.412,2024-01-07
MED-0556,CUST-01457,merchant_customer,0.736,2024-09-01
MED-0556,CUST-01458,merchant_customer,0.788,2024-09-19
MED-0556,CUST-01459,merchant_customer,0.5,2024-02-02
MED-0556,CUST-01460,merchant_customer,0.315,2024-10-26
MED-0556,CUST-01461,merchant_customer,0.715,2024-08-01
MED-0556,CUST-01462,merchant_customer,0.119,2024-07-31
MED-0556,CUST-01463,merchant_customer,0.377,2024-06-30
MED-0556,SUP-005,merchant_supplier,0.964,2024-10-24
MED-0556,AUT-0238,peer_to_peer,1.0,2024-10-26
MED-0556,KSK-0071,peer_to_peer,1.0,2024-05-07
MED-0556,BANK-KOTAK,merchant_bank,1.0,2024-01-01
MED-0556,LENDER-MUDRA-001,loan_link,0.4035,2024-01-01
SRV-0557,CUST-01307,merchant_customer,0.728,2024-12-06
SRV-0557,CUST-01308,merchant_customer,0.754,2024-11-25
SRV-0557,CUST-01309,merchant_customer,0.374,2024-12-23
SRV-0557,CUST-01310,merchant_customer,0.336,2024-08-06
SRV-0557,SUP-024,merchant_supplier,0.975,2024-05-05
SRV-0557,SUP-025,merchant_supplier,0.51,2024-03-04
SRV-0557,KSK-0201,peer_to_peer,0.305,2024-06-03
SRV-0557,AGR-0504,peer_to_peer,0.305,2024-05-11
SRV-0557,MED-0296,peer_to_peer,0.305,2024-06-18
SRV-0557,BANK-UNION,merchant_bank,0.993,2024-01-01
SRV-0557,SRV-0307,upi_link,0.426,2024-02-04
SRV-0557,LENDER-MUDRA-001,loan_link,0.0115,2024-01-01
AUT-0558,CUST-00998,merchant_customer,0.719,2024-02-25
AUT-0558,CUST-00999,merchant_customer,0.155,2024-11-27
AUT-0558,CUST-01000,merchant_customer,0.556,2024-11-09
AUT-0558,CUST-01001,merchant_customer,0.924,2024-07-22
AUT-0558,CUST-01002,merchant_customer,0.152,2024-01-25
AUT-0558,CUST-01003,merchant_customer,0.701,2024-05-13
AUT-0558,CUST-01004,merchant_customer,0.109,2024-09-12
AUT-0558,CUST-01005,merchant_customer,0.395,2024-07-17
AUT-0558,CUST-01006,merchant_customer,0.992,2024-07-04
AUT-0558,CUST-01007,merchant_customer,0.977,2024-01-01
AUT-0558,CUST-01008,merchant_customer,0.713,2024-05-05
AUT-0558,CUST-01009,merchant_customer,0.655,2024-08-18
AUT-0558,CUST-01010,merchant_customer,0.37,2024-12-13
AUT-0558,CUST-01011,merchant_customer,0.973,2024-12-20
AUT-0558,CUST-01012,merchant_customer,0.262,2024-04-10
AUT-0558,CUST-01013,merchant_customer,0.952,2024-08-15
AUT-0558,CUST-01014,merchant_customer,0.154,2024-04-12
AUT-0558,CUST-01015,merchant_customer,0.71,2024-06-10
AUT-0558,CUST-01016,merchant_customer,0.482,2024-07-31
AUT-0558,CUST-01017,merchant_customer,0.553,2024-08-17
AUT-0558,SUP-043,merchant_supplier,0.783,2024-05-22
AUT-0558,SUP-044,merchant_supplier,0.372,2024-04-18
AUT-0558,FTD-0383,peer_to_peer,0.415,2024-12-11
AUT-0558,BANK-CANARA,merchant_bank,0.887,2024-01-01
AUT-0558,KSK-0331,upi_link,0.676,2024-11-23
AUT-0558,LENDER-MUDRA-001,loan_link,0.0375,2024-01-01
GEN-0559,CUST-01061,merchant_customer,0.269,2024-02-15
GEN-0559,CUST-01062,merchant_customer,0.165,2024-01-16
GEN-0559,CUST-01063,merchant_customer,0.548,2024-05-30
GEN-0559,CUST-01064,merchant_customer,0.93,2024-12-05
GEN-0559,CUST-01065,merchant_customer,0.161,2024-05-16
GEN-0559,CUST-01066,merchant_customer,0.894,2024-11-04
GEN-0559,CUST-01067,merchant_customer,0.112,2024-09-18
GEN-0559,CUST-01068,merchant_customer,0.617,2024-02-09
GEN-0559,CUST-01069,merchant_customer,0.552,2024-01-15
GEN-0559,CUST-01070,merchant_customer,0.275,2024-05-09
GEN-0559,CUST-01071,merchant_customer,0.266,2024-08-20
GEN-0559,CUST-01072,merchant_customer,0.542,2024-03-18
GEN-0559,CUST-01073,merchant_customer,0.957,2024-10-04
GEN-0559,CUST-01074,merchant_customer,0.533,2024-04-22
GEN-0559,CUST-01075,merchant_customer,0.864,2024-02-20
GEN-0559,CUST-01076,merchant_customer,0.742,2024-11-14
GEN-0559,CUST-01077,merchant_customer,0.223,2024-02-17
GEN-0559,CUST-01078,merchant_customer,0.611,2024-09-18
GEN-0559,CUST-01079,merchant_customer,0.78,2024-06-13
GEN-0559,CUST-01080,merchant_customer,0.362,2024-01-09
GEN-0559,SUP-039,merchant_supplier,0.711,2024-02-06
GEN-0559,SUP-040,merchant_supplier,0.771,2024-11-12
GEN-0559,SUP-041,merchant_supplier,0.813,2024-05-09
GEN-0559,AUT-0538,peer_to_peer,0.094,2024-06-13
GEN-0559,SGS-0462,peer_to_peer,0.094,2024-03-05
GEN-0559,FTD-0423,peer_to_peer,0.094,2024-01-24
GEN-0559,BANK-IDB,merchant_bank,1.0,2024-01-01
GEN-0559,MED-0166,upi_link,0.769,2024-04-16
GEN-0559,LENDER-MUDRA-001,loan_link,0.112,2024-01-01
MTE-0560,CUST-01571,merchant_customer,0.348,2024-05-07
MTE-0560,CUST-01572,merchant_customer,0.226,2024-06-10
MTE-0560,CUST-01573,merchant_customer,0.969,2024-05-11
MTE-0560,CUST-01574,merchant_customer,0.464,2024-05-01
MTE-0560,CUST-01575,merchant_customer,0.511,2024-09-07
MTE-0560,CUST-01576,merchant_customer,0.26,2024-08-16
MTE-0560,CUST-01577,merchant_customer,0.67,2024-05-14
MTE-0560,CUST-01578,merchant_customer,0.57,2024-08-18
MTE-0560,CUST-01579,merchant_customer,0.574,2024-02-28
MTE-0560,CUST-01580,merchant_customer,0.187,2024-03-04
MTE-0560,CUST-01581,merchant_customer,0.895,2024-03-23
MTE-0560,CUST-01582,merchant_customer,0.702,2024-06-19
MTE-0560,CUST-01583,merchant_customer,0.283,2024-01-13
MTE-0560,CUST-01584,merchant_customer,0.868,2024-01-22
MTE-0560,CUST-01585,merchant_customer,0.278,2024-06-19
MTE-0560,CUST-01586,merchant_customer,0.214,2024-09-05
MTE-0560,CUST-01587,merchant_customer,0.559,2024-06-06
MTE-0560,CUST-01588,merchant_customer,0.442,2024-01-16
MTE-0560,CUST-01589,merchant_customer,0.341,2024-02-11
MTE-0560,CUST-01590,merchant_customer,0.453,2024-01-21
MTE-0560,SUP-002,merchant_supplier,0.663,2024-06-21
MTE-0560,SUP-003,merchant_supplier,0.812,2024-09-08
MTE-0560,TXL-0485,peer_to_peer,0.333,2024-03-09
MTE-0560,BANK-SBI,merchant_bank,0.791,2024-01-01
MTE-0560,AUT-0338,upi_link,0.433,2024-01-24
MTE-0560,LENDER-MUDRA-001,loan_link,0.023,2024-01-01
KSK-0561,CUST-00736,merchant_customer,0.56,2024-09-01
KSK-0561,CUST-00737,merchant_customer,0.174,2024-06-04
KSK-0561,CUST-00738,merchant_customer,0.916,2024-05-03
KSK-0561,CUST-00739,merchant_customer,0.729,2024-08-29
KSK-0561,CUST-00740,merchant_customer,0.368,2024-05-10
KSK-0561,CUST-00741,merchant_customer,0.64,2024-01-20
KSK-0561,CUST-00742,merchant_customer,0.501,2024-11-30
KSK-0561,CUST-00743,merchant_customer,0.756,2024-02-26
KSK-0561,CUST-00744,merchant_customer,0.883,2024-09-30
KSK-0561,CUST-00745,merchant_customer,0.165,2024-11-12
KSK-0561,CUST-00746,merchant_customer,0.139,2024-11-11
KSK-0561,CUST-00747,merchant_customer,0.467,2024-07-02
KSK-0561,SUP-038,merchant_supplier,0.998,2024-08-29
KSK-0561,SUP-039,merchant_supplier,0.412,2024-08-07
KSK-0561,SUP-040,merchant_supplier,0.559,2024-07-31
KSK-0561,SUP-041,merchant_supplier,0.466,2024-03-19
KSK-0561,SGS-0472,peer_to_peer,0.134,2024-03-22
KSK-0561,TXL-0555,peer_to_peer,0.134,2024-12-27
KSK-0561,TXL-0515,peer_to_peer,0.134,2024-06-02
KSK-0561,BANK-HDFC,merchant_bank,1.0,2024-01-01
KSK-0561,KSK-0471,upi_link,0.712,2024-03-01
KSK-0561,LENDER-MUDRA-001,loan_link,0.435,2024-01-01
SGS-0562,CUST-00009,merchant_customer,0.719,2024-08-31
SGS-0562,CUST-00010,merchant_customer,0.815,2024-05-02
SGS-0562,CUST-00011,merchant_customer,0.579,2024-11-01
SGS-0562,CUST-00012,merchant_customer,0.36,2024-10-03
SGS-0562,CUST-00013,merchant_customer,0.141,2024-11-01
SGS-0562,CUST-00014,merchant_customer,0.79,2024-09-30
SGS-0562,CUST-00015,merchant_customer,0.494,2024-01-05
SGS-0562,CUST-00016,merchant_customer,0.824,2024-07-23
SGS-0562,CUST-00017,merchant_customer,0.562,2024-06-03
SGS-0562,CUST-00018,merchant_customer,0.833,2024-11-05
SGS-0562,CUST-00019,merchant_customer,0.616,2024-05-04
SGS-0562,CUST-00020,merchant_customer,0.87,2024-03-18
SGS-0562,CUST-00021,merchant_customer,0.43,2024-02-13
SGS-0562,CUST-00022,merchant_customer,0.748,2024-09-27
SGS-0562,CUST-00023,merchant_customer,0.958,2024-12-24
SGS-0562,CUST-00024,merchant_customer,0.228,2024-10-10
SGS-0562,CUST-00025,merchant_customer,0.441,2024-05-08
SGS-0562,CUST-00026,merchant_customer,0.498,2024-06-12
SGS-0562,CUST-00027,merchant_customer,0.24,2024-12-02
SGS-0562,CUST-00028,merchant_customer,0.988,2024-10-18
SGS-0562,SUP-040,merchant_supplier,0.651,2024-04-26
SGS-0562,SUP-041,merchant_supplier,0.376,2024-06-29
SGS-0562,SUP-042,merchant_supplier,0.887,2024-08-04
SGS-0562,KSK-0481,peer_to_peer,0.363,2024-04-29
SGS-0562,BANK-ICICI,merchant_bank,0.949,2024-01-01
SGS-0562,LENDER-MUDRA-001,loan_link,0.006,2024-01-01
FTD-0563,CUST-00420,merchant_customer,0.151,2024-09-16
FTD-0563,CUST-00421,merchant_customer,0.617,2024-03-28
FTD-0563,CUST-00422,merchant_customer,0.107,2024-05-04
FTD-0563,CUST-00423,merchant_customer,0.186,2024-06-05
FTD-0563,CUST-00424,merchant_customer,0.657,2024-04-06
FTD-0563,CUST-00425,merchant_customer,0.847,2024-08-19
FTD-0563,CUST-00426,merchant_customer,0.4,2024-06-20
FTD-0563,CUST-00427,merchant_customer,0.431,2024-07-13
FTD-0563,CUST-00428,merchant_customer,0.981,2024-05-28
FTD-0563,CUST-00429,merchant_customer,0.497,2024-10-24
FTD-0563,CUST-00430,merchant_customer,0.704,2024-06-02
FTD-0563,CUST-00431,merchant_customer,0.875,2024-07-19
FTD-0563,CUST-00432,merchant_customer,0.14,2024-07-31
FTD-0563,CUST-00433,merchant_customer,0.29,2024-04-12
FTD-0563,CUST-00434,merchant_customer,0.32,2024-12-03
FTD-0563,CUST-00435,merchant_customer,0.209,2024-10-16
FTD-0563,CUST-00436,merchant_customer,0.443,2024-12-24
FTD-0563,CUST-00437,merchant_customer,0.435,2024-03-25
FTD-0563,CUST-00438,merchant_customer,0.478,2024-07-08
FTD-0563,CUST-00439,merchant_customer,0.44,2024-02-10
FTD-0563,SUP-049,merchant_supplier,0.877,2024-01-02
FTD-0563,SUP-000,merchant_supplier,0.553,2024-03-24
FTD-0563,SUP-001,merchant_supplier,0.632,2024-05-17
FTD-0563,SUP-002,merchant_supplier,0.771,2024-08-27
FTD-0563,TXL-0325,peer_to_peer,0.324,2024-01-08
FTD-0563,MED-0386,peer_to_peer,0.324,2024-09-27
FTD-0563,BANK-PNB,merchant_bank,1.0,2024-01-01
FTD-0563,AGR-0224,upi_link,0.547,2024-09-26
FTD-0563,LENDER-MUDRA-001,loan_link,0.0405,2024-01-01
AGR-0564,CUST-02159,merchant_customer,0.125,2024-12-14
AGR-0564,CUST-02160,merchant_customer,0.508,2024-10-10
AGR-0564,CUST-02161,merchant_customer,0.85,2024-10-14
AGR-0564,CUST-02162,merchant_customer,0.269,2024-12-08
AGR-0564,CUST-02163,merchant_customer,0.284,2024-01-12
AGR-0564,CUST-02164,merchant_customer,0.203,2024-03-11
AGR-0564,CUST-02165,merchant_customer,0.584,2024-06-21
AGR-0564,CUST-02166,merchant_customer,0.98,2024-09-20
AGR-0564,CUST-02167,merchant_customer,0.339,2024-09-02
AGR-0564,CUST-02168,merchant_customer,0.598,2024-08-01
AGR-0564,CUST-02169,merchant_customer,0.429,2024-11-29
AGR-0564,CUST-02170,merchant_customer,0.242,2024-01-21
AGR-0564,CUST-02171,merchant_customer,0.855,2024-01-10
AGR-0564,CUST-02172,merchant_customer,0.445,2024-08-07
AGR-0564,CUST-02173,merchant_customer,0.225,2024-01-05
AGR-0564,CUST-02174,merchant_customer,0.51,2024-03-28
AGR-0564,CUST-02175,merchant_customer,0.99,2024-03-06
AGR-0564,CUST-02176,merchant_customer,0.719,2024-06-24
AGR-0564,CUST-02177,merchant_customer,0.23,2024-02-12
AGR-0564,CUST-02178,merchant_customer,0.104,2024-07-04
AGR-0564,SUP-005,merchant_supplier,0.557,2024-10-14
AGR-0564,GEN-0129,peer_to_peer,0.248,2024-03-04
AGR-0564,MED-0276,peer_to_peer,0.248,2024-06-21
AGR-0564,FTD-0203,peer_to_peer,0.248,2024-12-04
AGR-0564,BANK-AXIS,merchant_bank,0.833,2024-01-01
AGR-0564,SGS-0032,upi_link,0.616,2024-06-23
AGR-0564,LENDER-MUDRA-001,loan_link,0.0415,2024-01-01
TXL-0565,CUST-01198,merchant_customer,0.538,2024-12-25
TXL-0565,CUST-01199,merchant_customer,0.671,2024-08-11
TXL-0565,CUST-01200,merchant_customer,0.625,2024-12-08
TXL-0565,CUST-01201,merchant_customer,0.51,2024-01-09
TXL-0565,CUST-01202,merchant_customer,0.291,2024-09-15
TXL-0565,CUST-01203,merchant_customer,0.156,2024-10-04
TXL-0565,CUST-01204,merchant_customer,0.389,2024-10-26
TXL-0565,CUST-01205,merchant_customer,0.412,2024-11-24
TXL-0565,CUST-01206,merchant_customer,0.993,2024-12-17
TXL-0565,CUST-01207,merchant_customer,0.833,2024-06-17
TXL-0565,CUST-01208,merchant_customer,0.176,2024-06-02
TXL-0565,CUST-01209,merchant_customer,0.798,2024-11-12
TXL-0565,CUST-01210,merchant_customer,0.397,2024-02-29
TXL-0565,CUST-01211,merchant_customer,0.119,2024-08-06
TXL-0565,CUST-01212,merchant_customer,0.506,2024-09-24
TXL-0565,CUST-01213,merchant_customer,0.678,2024-07-06
TXL-0565,CUST-01214,merchant_customer,0.875,2024-09-23
TXL-0565,CUST-01215,merchant_customer,0.768,2024-12-15
TXL-0565,CUST-01216,merchant_customer,0.857,2024-05-06
TXL-0565,CUST-01217,merchant_customer,0.519,2024-11-03
TXL-0565,SUP-042,merchant_supplier,0.47,2024-01-27
TXL-0565,AGR-0054,peer_to_peer,0.292,2024-08-20
TXL-0565,BANK-BOB,merchant_bank,1.0,2024-01-01
TXL-0565,LENDER-MUDRA-001,loan_link,0.3095,2024-01-01
MED-0566,CUST-00036,merchant_customer,0.316,2024-07-27
MED-0566,CUST-00037,merchant_customer,0.371,2024-04-03
MED-0566,CUST-00038,merchant_customer,0.238,2024-06-24
MED-0566,CUST-00039,merchant_customer,0.575,2024-03-16
MED-0566,CUST-00040,merchant_customer,0.279,2024-05-25
MED-0566,CUST-00041,merchant_customer,0.785,2024-02-18
MED-0566,CUST-00042,merchant_customer,0.608,2024-09-03
MED-0566,CUST-00043,merchant_customer,0.779,2024-10-24
MED-0566,CUST-00044,merchant_customer,0.664,2024-09-03
